part_number,name,description,price,cost_price,quantity,initial_stock,qty_in,qty_out,shelf,image_url,ecommerce,last_updated
065C3-SV4-003,SEAL KIT POMPA ATAS,CIELO,,,,,0,0,BTG 6,0,-,-
065C3-P2A-003,SEAL KIT POMPA ATAS,CITY,,,,,0,0,BTG 6,0,-,-
065C3-SNA-A01,SEAL KIT POMPA ATAS,CIVIC 2007,,,,,0,0,BTG 6,0,-,-
065C3-S5A-Y02,SEAL KIT POMPA ATAS,"CIVIC CENTURY, STREAM",,,,,0,0,BTG 6,0,-,-
065C3-S9E-013,SEAL KIT POMPA ATAS,"CRV G2, ACCORD CM5",,,,,0,0,BTG 6,0,-,-
065C3-S10/S84-000,SEAL KIT POMPA ATAS,CRV GEN 1,,,,,0,0,BTG 6,0,-,-
065C3-SH3-425,SEAL KIT POMPA ATAS,GRAND CIVIC,,,,,0,0,BTG 6,0,-,-
065C3-RJL-A01,SEAL KIT POMPA ATAS,"NEW CRV GEN 3 2,4CC",,,,,0,0,BTG 6,0,-,-
065C3-SFE-003,SEAL KIT POMPA ATAS,ODYSSEY,,,,,0,0,BTG 6,0,-,-
065C3-PGM-A01,SEAL KIT POMPA ATAS,"ODYSSEY LAMA, STREAM 20CC",,,,,0,0,BTG 6,0,-,-
065C3-PLA-000,SEAL KIT POMPA ATAS,STREAM 17CC,,,,,0,0,BTG 6,0,-,-
04446-06060,SEAL KIT POMPA ATAS,"AVANZA, INNOVA",,,,,0,0,BTG6,0,-,-
49591-6C925,SEAL KIT POWER STEERING,"XTRAIL T30, SERENA C24",,,,,0,0,KMB4,0,-,-
04445-BZ010,SEAL KIT POWER STEERING,"AVANZA , XENIA",,,,,0,0,KD3,0,-,-
06531-SDA-A01,SEAL KIT POWER STEERING BAWAH,ACCORD CM5 2004-2007,,,,,0,0,BTG 7,0,-,-
06531-S84-A01,SEAL KIT POWER STEERING BAWAH,ACCORD S84,,,,,0,0,BTG7,0,-,-
06531-S04-J51,SEAL KIT POWER STEERING BAWAH,CITY Z,,,,,0,0,BTG 7,0,-,-
06531-SNA-A01,SEAL KIT POWER STEERING BAWAH,CIVIC 2006-2011,,,,,0,0,BTG 7,0,-,-
06531-S5A-005,SEAL KIT POWER STEERING BAWAH,"CIVIC ES1, 17 CC, CENTURY",,,,,0,0,BTG 7,0,-,-
06531-S9A-003,SEAL KIT POWER STEERING BAWAH,CRV GEN 2,,,,,0,0,BTG 7,0,-,-
06531-S10-000,SEAL KIT POWER STEERING BAWAH,CRV RD1 20CC,,,,,0,0,BTG7,0,-,-
06531-TA0-A02,SEAL KIT POWER STEERING BAWAH,NEW ACCORD,,,,,0,0,BTG 7,0,-,-
06531-SWA-A01,SEAL KIT POWER STEERING BAWAH,NEW CRV GEN3,,,,,0,0,BTG 7,0,-,-
06531-S3N-A01,SEAL KIT POWER STEERING BAWAH,ODDESEY LAMA,,,,,0,0,BTG7,0,-,-
06531-SFE-014,SEAL KIT POWER STEERING BAWAH,ODYSSEY RB1,,,,,0,0,BTG 7,0,-,-
06531-S6M-A01,SEAL KIT POWER STEERING BAWAH,STREAM 20CC,,,,,0,0,BTG7,0,-,-
12211-PZ1-003 (16PC),SEAL KLEP,CIVIC ACCORD,,,,,0,0,KK13,0,-,-
12211-PZ1-003 (API),SEAL KLEP API,,,,,,0,0,,0,-,-
12210-PZ1-003 (MINYAK),SEAL KLEP MINYAK,,,,,,0,0,,0,-,-
91207-5T0-004,SEAL KONVERTER,MOBILIO HRV BRV JAZZ GK5 BRIO,,,,,0,0,BTH 2,0,-,-
91214-PNA-004,SEAL KRUK AS,CRV CIVIC JAZZ RS BRIO MOBILIO,,,,,0,0,KMG3,0,-,-
9004A-91291,SEAL KRUK AS BELAKANG,XENIA,,,,,0,0,KF3,0,-,-
91214-PT0-004,SEAL KRUK AS BELAKANG,"CITY Z SX8, CIVIC FERIO S04, CIVIC GENIO SR4, CIVIC GRAND SH4,",,,,,0,0,KX2,0,-,-
1052B328,SEAL KRUK AS BELAKANG,XPANDER,,,,,0,0,"TD8, TD9",0,-,-
12279-85Y00,SEAL KRUK AS BELAKANG,"EVALIA,JUKE,GRAND LIVINA",,,,,0,0,KK5,0,-,-
12279-ED000,SEAL KRUK AS BELAKANG,LIVINA,,,,,0,0,KB5,0,-,-
12279-1HC0A,SEAL KRUK AS BELAKANG,MARCH DATSUN,,,,,0,0,KA5,0,-,-
09283-83002-000,SEAL KRUK AS BELAKANG,ERTIGA,,,,,0,0,KD6,0,-,-
9004A-31064/31022,SEAL KRUK AS BELAKANG,AVANZA XENIA RUSH TERIOS,,,,,0,0,KD4,0,-,-
90311-31018,SEAL KRUK AS BELAKANG,"AVANZA, XENIA, TERIOS",,,,,0,0,KF4,0,-,-
90311-T0074,SEAL KRUK AS BELAKANG,"AVANZA, YARIS, SIENTA, CALYA, ETIOS",,,,,0,0,KB4,0,-,-
90311-T0026,SEAL KRUK AS BELAKANG,INNOVA FORTUNER HILUX BENSIN,,,,,0,0,KE4,0,-,-
90311-75016,SEAL KRUK AS BELAKANG,VIOS,,,,,0,0,KA4,0,-,-
11341-51K00-000,SEAL KRUK AS BELAKANG ASSY,ALL NEW ERTIGA XL7 NEW CARY TAYO,,,,,0,0,KD6,0,-,-
91212-PT0-003,SEAL KRUK AS DEPAN,"ACCORD CIELO SV4, ACCORD MAESTRO SM4, ACCORD S84, ODYSSEY RA6",,,,,0,0,KY2,0,-,-
91212-PWA-003,SEAL KRUK AS DEPAN,"BRIO, BRV, CITY, FREED, HRV, JAZZ",,,,,0,0,KY5,0,-,-
91212-P01-003,SEAL KRUK AS DEPAN,CIVIC GENIO,,,,,0,0,,0,-,-
91212-PLC-003,SEAL KRUK AS DEPAN,"CIVIC VTI VTIS ES CNTURY STREAM1,7",,,,,0,0,KAA2,0,-,-
91212-PR4-003,SEAL KRUK AS DEPAN,CRV G1,,,,,0,0,KY3,0,-,-
91212-PNC-004,SEAL KRUK AS DEPAN,CVIC FD ACCORD ODYSSEY CRV STREAM,,,,,0,0,KAA5,0,-,-
90311-T0076,SEAL KRUK AS DEPAN,CALYA SIENTA ETIOS AVANZA XENIA RUSH VIOS YARIS,,,,,0,0,KC4,0,-,-
SEAL KRUK AS DEPAN XPANDER,SEAL KRUK AS DEPAN XPANDER,XPANDER,,,,,0,0,KC6,0,-,-
22850-77MT0,SEAL MATIC,ERTIGA,,,,,0,0,KH5,0,-,-
91302-RNA-003,SEAL O-RING,"HRV, BRV, MOBILIO, JAZZ",,,,,0,0,BTH6,0,-,-
91319-PAA-A01,SEAL O-RING  VTECH,JAZZ CITY FREED STREAM CIVIC CRV HRV BRIO MOBLIO ACCORD,,,,,0,0,BTH 6,0,-,-
91370-TA0-000,SEAL O-RING 144X19 SELANG POWER STEERING HIGH PRESSURE ORING,NEW ACCORD 2008 2009 2010 2011 2012 STREAM 20CC,,,,,0,0,BTH 6,0,-,-
91308-PW4-003,"SEAL O-RING 21,8X1,9 SEAL FILTER MATIC DALAM O RING SIL VALVE BODY ATF CVTF CVT TRANSMISI",ACCORD CP2 CR2 BRV CITY GM6 BRIO MOBILIO JAZZ RS GK5 FREED HRV CRV GEN3 GEN4 2008-2021,,,,,0,0,BTH 6,0,-,-
11203-PWA-003,SEAL O-RING BAK CARTER,"BRIO, BRV, FREED, JAZZ",,,,,0,0,KAC8,0,-,-
30110-PA1-732,SEAL O-RING DELCO,CIVIC,,,,,0,0,KAD8,0,-,-
9004A-30057,SEAL O-RING FILTER OLI,AVANZA,,,,,0,0,BTH 5,0,-,-
91313-5T0-003,SEAL O-RING FLYWHEEL,JAZZ GK5,,,,,0,0,BTH 6,0,-,-
91301-PLC-000,SEAL O-RING INJECTOR,"JAZZ GD8, JAZZ RS, STREAM 2003-2007, CRV G2-G4, FREED, CIVIC FD, ODYSSEY RB1",,,,,0,0,KO2,0,-,-
91301-PT0-003,SEAL O-RING INJECTOR,,,,,,0,0,BTH 6,0,-,-
91302-PLC-000,SEAL O-RING INJECTOR BAWAH,MOBILIO BRIO JAZZ RS,,,,,0,0,KO2,0,-,-
91302-RE2-E01/91302-PX4-004,SEAL O-RING NOKEN AS,"BRV, MOBILIO, JAZZ, CITY, BRIO, CIVIC, FREED",,,,,0,0,BTE4,0,-,-
15101-RNA-A00,SEAL O-RING POMPA OLI,"CIVIC FD, CRV GEN 3",,,,,0,0,BTH6,0,-,-
91305-PN4-003,SEAL O-RING SEAL FILTER MATIC,,,,,,0,0,BTH 6,0,-,-
91314-PH7-003,SEAL O-RING SEAL PIPA WATER PUMP,"ACCORD, CRV, BRIO SATYA, CIVIC, FREED, HRV, JZZ GE8,GK5",,,,,0,0,KI9,0,-,-
91314-634-000,SEAL O-RING SEAL PIPA WATER PUMP,"ACCORD, PRESTIGE, CITY G",,,,,0,0,KI8,0,-,-
91315-PNA-000,SEAL O-RING SEAL PIPA WATER PUMP,"CRV GEN 2,3,4",,,,,0,0,KI9,0,-,-
91370-SV4-000,SEAL O-RING SEAL PIPA WATER PUMP,,,,,,0,0,KI9,0,-,-
SEAL MATIC INNOVA YARIS,SEAL OIL MATIC,INNOVA YARIS VIOS,,,,,0,0,KG4,0,-,-
11252-PWA-000,SEAL PACKING OIL CARTER,JAZZ GD3 GE8 GK5 CITY GD8 GM2 GM6 MOBILIO BRIO HRV FREED ACCORD,,,,,0,0,KAD4,0,-,-
85533-87701,SEAL PEMANTIK ROKOK,UNIVERSAL,,,,,0,0,,0,-,-
9004A-31015,SEAL PERSNELING,,,,,,0,0,KI2,0,-,-
48125-1HJ0A / 09283-8M000-000 / 9004A-11432,SEAL PINION,"ALL NEW AVANZA, ALL NEW ERTIGA",,,,,0,0,KE13,0,-,-
065A3-SM4-425,SEAL RACK STEER,ACCORD MAESTRO,,,,,0,0,,0,-,-
065A3-SH4-425,SEAL RACK STEER,GRAND CIVIC 89-91,,,,,0,0,,0,-,-
49297-EW01A,SEAL RACKSTEER,LIVINA,,,,,0,0,,0,-,-
MB161134,SEAL RODA BELAKANG LUAR,CANTER,,,,,0,0,,0,-,-
91201-PA9-005,SEAL SELECTOR MATIC,"BRIO, JAZZ GE8, CITY Z",,,,,0,0,KAA4,0,-,-
76809-S9A-003,SEAL TABUNG WIPER,,,,,,0,0,,0,-,-
19305-PJ7-000,SEAL THERMOSTAT,JAZZ CITY BRIO JAZZ RS FREED MOBILIO,,,,,0,0,"KY8,KZ8",0,-,-
33505-35030,SEAL TONGKAT,UNIVERSAL,,,,,0,0,"KD1,KE1",0,-,-
91209-612-000,SEAL TONGKAT MATIC,UNIVERSAL HONDA,,,,,0,0,BTH 6,0,-,-
91209-PE9-003,SEAL TONGKAT TRANSMISI MANUAL,"JAZZ RS, JAZZ GE8, CITY GM2, STREAM 17",,,,,0,0,KE6,0,-,-
15825-P0A-005,SEAL VTECH,ACCORD CIELO 96-98 ACCORD VTI 99-02,,,,,0,0,KAC10,0,-,-
15845-RAA-A01,SEAL VTECH,ACCORD CRV CIVIC ODYSSEY,,,,,0,0,KAA10,0,-,-
15815-R40-A01,SEAL VTECH,ALL NEW ACCORD,,,,,0,0,KAD9,0,-,-
15825-P2M-005,SEAL VTECH,"CITY Z, CIVIC, STREAM",,,,,0,0,KAB10,0,-,-
15826-RNA-A01,SEAL VTECH,"CRV G3, CIVIC FD1",,,,,0,0,KAA9,0,-,-
15815-RAA-A01,SEAL VTECH,JAZZ,,,,,0,0,KAB9,0,-,-
15825-RB0-003,SEAL VTECH,"MOBILIO, FREED, BRIO",,,,,0,0,KAC9,0,-,-
15815-5A2-A01,SEAL VTECH,"ODDYSEY, CRV",,,,,0,0,KAD10,0,-,-
19508-P08-000,SELANG,CIVIC GENIO ESTILO FERIO,,,,,0,0,KW9,0,-,-
19506-PWA-G00,SELANG,"JAZZ OLD, CITY OLD",,,,,0,0,KS3,0,-,-
SELANG 5 METER UNIVERSAL,SELANG,UNIVERSAL,,,,,0,0,"BTF5 , BTF4",0,-,-
19528-PWC-000,SELANG AIR RADIATOR,"JAZZ GD3, CITY GD8",,,,,0,0,KT3,0,-,-
19507-P08-000,SELANG AIR RADIATOR,JAZZ CITY ACCORD CRV,,,,,0,0,KQ5,0,-,-
25212-RAA-007,SELANG BENGKOK FILTER MATIC,"JAZZ RS, GE8, FREED, ACCORD",,,,,0,0,KMD2 + DUS,0,-,-
17651-T5A-T01,SELANG BENSIN,ALL NEW JAZZ GK5,,,,,0,0,,0,-,-
17651-TG4-T00,SELANG BENSIN,BRIO,,,,,0,0,,0,-,-
17651-SNA-003,SELANG BENSIN,CIVIC FD,,,,,0,0,,0,-,-
17651-TE7-K00,SELANG BENSIN,MOBILIO,,,,,0,0,,0,-,-
17651-SWA-003,SELANG BENSIN,NEW CRV GEN 3,,,,,0,0,,0,-,-
SELANG BENSIN UNIVESAL,SELANG BENSIN,UNIVERSAL,,,,,0,0,KME3,0,-,-
SELANG BOOSTER HONDA,SELANG BOOSTER,UNIVERSAL,,,,,0,0,K2,0,-,-
SELANG BOOSTER MITSUBISHI,SELANG BOOSTER,UNIVERSAL,,,,,0,0,K2,0,-,-
SELANG BOOSTER CALYA,SELANG BOOSTER,CALYA,,,,,0,0,K2,0,-,-
SELANG BOOSTER VELOZ,SELANG BOOSTER,VELOZ,,,,,0,0,K2,0,-,-
SELANG BOOSTER UNIVERSAL,SELANG BOOSTER,UNIVERSAL,,,,,0,0,,0,-,-
46042-T21-A01,SELANG BOOSTER +PCV,CIVIC 2016-2023,,,,,0,0,,0,-,-
51020-85461,SELANG BOOSTER FUTURA,FUTURA,,,,,0,0,KC13,0,-,-
17153-RE1-Z00,SELANG BOX FILTER,BRIO MOBILIO,,,,,0,0,,0,-,-
19508-REA-Z01,SELANG BYPASS,JAZZ GD3 NEW CITY GD8,,,,,0,0,KT4,0,-,-
SELANG BYPASS CALYA SIGRA,SELANG BYPASS,CALYA SIGRA,,,,,0,0,K2,0,-,-
17251-RZA-000,SELANG FILTER UDARA,CRV GEN 3,,,,,0,0,-,0,-,-
17228-PAA-A00,SELANG HAWA,ACCORD,,,,,0,0,,0,-,-
17228-RAA-A00,SELANG HAWA,ACOORD CM5,,,,,0,0,,0,-,-
17228-RRA-A00,SELANG HAWA,CIVIC 20,,,,,0,0,,0,-,-
17225-RNA-A00,SELANG HAWA,CIVIC FD1,,,,,0,0,,0,-,-
17228-R5A-A00,SELANG HAWA,CRV GEN4,,,,,0,0,,0,-,-
17228-RFE-000,SELANG HAWA,ODYSSEY 2004,,,,,0,0,,0,-,-
17212-RB0-000,SELANG HAWA FILTER UDARA,"JAZZ RS, MOBILIO, FREED, BRIO",,,,,0,0,,0,-,-
17881-0Y250,SELANG HAWA FILTER UDARA,SIENTA ALL NEW YARIS VIOS,,,,,0,0,"K2A1, K2B1",0,-,-
25213-RTA-007,SELANG LURUS FILTER MATIC,"JAZZ RS, GE8 ",,,,,0,0,"KM,D1 + DUS",0,-,-
17131-REA-Z00,SELANG PCV,"JAZZ GD3, NEW CITY GD8",,,,,0,0,KR10,0,-,-
SELANG PCV,SELANG PCV,UNIVERSAL,,,,,0,0,K2,0,-,-
23280-75100 + SELANG,SELANG PIPA,INNOVA FORTUNER REBORN VRZ,,,,,0,0,,0,-,-
44040-BZ070,SELANG POWER STEERING,GRANDMAX,,,,,0,0,,0,-,-
53713-TA0-013,SELANG POWER STEERING,ACCORD CP2,,,,,0,0,,0,-,-
53731-S04-950,SELANG POWER STEERING,"CIVIC FERIO S04, CRV RD1, CIVIC GENIO SR4",,,,,0,0,KS7,0,-,-
53713-SWA-013,SELANG POWER STEERING,CRV G3,,,,,0,0,,0,-,-
44041-BZ010,SELANG POWER STEERING,AVANZA,,,,,0,0,,0,-,-
44040-BZ050,SELANG POWER STEERING,RUSH TERIOS,,,,,0,0,,0,-,-
19507-PWA-J01,SELANG RACV,JAZZ GD3 NEW CITY GD8,,,,,0,0,KS4,0,-,-
16573-BZ010,SELANG RADIATOR,AVANZA,,,,,0,0,,0,-,-
16573-0M010,SELANG RADIATOR,YARIS,,,,,0,0,,0,-,-
19501-RB0-000,SELANG RADIATOR ATAS,"JAZZ RS, MOBILIO, FREED, BRIO",,,,,0,0,,0,-,-
16574-BZ010,SELANG RADIATOR ATAS,AVANZA,,,,,0,0,,0,-,-
16571-0L110,SELANG RADIATOR ATAS,"INNOVA REBORN, FORTUNER VRZ",,,,,0,0,,0,-,-
SELANG RADIATOR ATAS WULING 24566178,SELANG RADIATOR ATAS,"CORTEZ, ALMAZ",,,,,0,0,,0,-,-
19502-RB0-000,SELANG RADIATOR BAWAH,"JAZZ RS, MOBILIO, FREED, BRIO",,,,,0,0,,0,-,-
16572-BZ220,SELANG RADIATOR BAWAH,AVANZA VELOZ,,,,,0,0,,0,-,-
16572-0C080,SELANG RADIATOR BAWAH,INNOVA BENSIN,,,,,0,0,,0,-,-
16572-0L110,SELANG RADIATOR BAWAH,"INNOVA REBORN, FORTUNER VRZ",,,,,0,0,,0,-,-
SELANG RADIATOR BAWAH WULING 23665124,SELANG RADIATOR BAWAH,"CORTEZ, ALMAZ",,,,,0,0,,0,-,-
16503-BZ070,SELANG RADIATOR OUTLET,AVANZA,,,,,0,0,KM/B8,0,-,-
53731-S9A-020,SELANG TABUNG MINYAK POWER STEERING,NEW CRV G2 2002-2006,,,,,0,0,KR5,0,-,-
28370-60K00-000,SELANG TRANSMISI PANJANG,APV ARENA,,,,,0,0,,0,-,-
26380-77500-000,SELANG TRANSMISI PENDEK,FUTURA,,,,,0,0,,0,-,-
33830-BZ010,SELANG TRANSMISI PENDEK,AVANZA,,,,,0,0,,0,-,-
SELANG VALVE BOOSTER FUTURA,SELANG VALVE BOOSTER,FUTURA,,,,,0,0,K2,0,-,-
79725-TF0-000,SELANG WATER OUTLET,JAZZ GE8 BRIO FREED CITY,,,,,0,0,,0,-,-
SELANG WIPER FUTURA,SELANG WIPER,FUTURA,,,,,0,0,K2,0,-,-
28900-RPC-003,SELECTOR MATIC,JAZZ RS,,,,,0,0,,0,-,-
192000-3130,SELENOID VACUM,COROLLA GREAT,,,,,0,0,BTC4,0,-,-
34300-T00-T01,SEN SPION KANAN,CITY HATCHBACK,,,,,0,0,,0,-,-
34300-SLE-003,SEN SPION KANAN,ODYSSEY RB2 RB3,,,,,0,0,,0,-,-
8351A166,SEN SPION KANAN,XPANDER,,,,,0,0,,0,-,-
34350-T00-T01,SEN SPION KIRI,CITY HATCHBACK,,,,,0,0,,0,-,-
34350-SLE-003,SEN SPION KIRI,ODYSSEY RB2 RB3,,,,,0,0,,0,-,-
8351A165,SEN SPION KIRI,XPANDER,,,,,0,0,,0,-,-
47945-5BC1A,SENSOR  STEERING,MARCH DATSUN GO,,,,,0,0,,0,-,-
89542-0D120,SENSOR ABS,ALL NEW YARIS,,,,,0,0,TA9,0,-,-
89543-0D120,SENSOR ABS DEPAN,ALL NEW YARIS,,,,,0,0,TB9,0,-,-
89542-BZ130,SENSOR ABS DEPAN KANAN,AGYA,,,,,0,0,TC9,0,-,-
89542-BZ140,SENSOR ABS DEPAN KANAN,"NEW RUSH, TERIOS",,,,,0,0,,0,-,-
89543-BZ130,SENSOR ABS DEPAN KIRI,AGYA,,,,,0,0,TB9,0,-,-
89543-BZ140,SENSOR ABS DEPAN KIRI,"NEW RUSH, TERIOS",,,,,0,0,,0,-,-
57455-T7A-003,SENSOR ABS FR (LH),HRV,,,,,0,0,KQ7,0,-,-
57450-T7A-003,SENSOR ABS FR (RH),HRV,,,,,0,0,KQ7,0,-,-
57450-TF0-003,SENSOR ABS FR (RH),JAZZ RS GE8,,,,,0,0,KQ12,0,-,-
57455-T0A-A01,SENSOR ABS FR LH,CRV,,,,,0,0,"KX10,KY10",0,-,-
57455-TF0-003,SENSOR ABS FR LH,JAZZ RS,,,,,0,0,"KQ11,KP12",0,-,-
4670B270,SENSOR ABS FR LH,XPANDER,,,,,0,0,,0,-,-
56220-68L01,SENSOR ABS FR LH,ERTIGA,,,,,0,0,TB7,0,-,-
57450-T0A-A01,SENSOR ABS FR RH,CRV,,,,,0,0,"KP9,KQ9",0,-,-
4670B269,SENSOR ABS FR RH,XPANDER,,,,,0,0,,0,-,-
56210-68L01,SENSOR ABS FR RH,ERTIGA,,,,,0,0,TC7,0,-,-
89542-BZ100,SENSOR ABS RH,CALYA SIGRA,,,,,0,0,,0,-,-
57470-3M0-J01,SENSOR ABS RR,ALL NEW HRV 2022,,,,,0,0,KQ6,0,-,-
57475-T0B-A01,SENSOR ABS RR LH,CRV G4,,,,,0,0,KP7,0,-,-
57475-T7A-003,SENSOR ABS RR LH,HRV,,,,,0,0,KU10,0,-,-
57475-TE7-K51,SENSOR ABS RR LH,MOBILIO,,,,,0,0,KQ8,0,-,-
4670B267,SENSOR ABS RR LH,ALL NEW XPANDER,,,,,0,0,,0,-,-
57470-T0B-A01,SENSOR ABS RR RH,CRV G4,,,,,0,0,KP8,0,-,-
57470-T7A-013,SENSOR ABS RR RH,HRV,,,,,0,0,KU10,0,-,-
57470-TE7-K51,SENSOR ABS RR RH,MOBILIO,,,,,0,0,KP12,0,-,-
4670B268,SENSOR ABS RR RH,ALL NEW XPANDER,,,,,0,0,,0,-,-
22204-BZ010,SENSOR AIR FLOW,AVANZA,,,,,0,0,KA3,0,-,-
37980-RC0-M01,SENSOR AIR FLOW,CIVIC CRV JAZZ,,,,,0,0,KO9,0,-,-
1525A052,SENSOR AIR FLOW,XPANDER CROSS MIRAGE,,,,,0,0,,0,-,-
8651A245,SENSOR AIRBACK,XPANDER,,,,,0,0,Kamar Sauna Rak,0,-,-
89441-B2010,SENSOR AIRBAG,AVANZA,,,,,0,0,BTG 4,0,-,-
89837-28040,SENSOR AIRBAG,,,,,,0,0,BTF7,0,-,-
89831-58010,SENSOR AIRBAG,,,,,,0,0,BT-F7,0,-,-
89831-28050,SENSOR AIRBAG,,,,,,0,0,BT-F7,0,-,-
22204-0C020,SENSOR AIRFLOW,,,,,,0,0,KQ7,0,-,-
77930-T5A-J01,SENSOR ASSY,,,,,,0,0,BTG 4,0,-,-
77970-T0A-J01,SENSOR ASSY,,,,,,0,0,BTG 4,0,-,-
77930-TLA-A01,SENSOR ASSY,,,,,,0,0,BTG 4,0,-,-
78110-0K050,SENSOR ASSY ACELER,INNOVA REBORN,,,,,0,0,KAMAR SAUNA,0,-,-
90919-BZ030,SENSOR ASSY CKP,,,,,,0,0,KJ5,0,-,-
37500-RB0-006,SENSOR CKP,"JAZZ, FREED, HRV, BRV, BRIO, MOBILIO",,,,,0,0,KZ12,0,-,-
37500-PNA-005,SENSOR CKP,CRV GEN 2 CRV GEN 3 CIVIC FD,,,,,0,0,KJ7,0,-,-
90919-T5002,SENSOR CKP,"AVANZA, GRAND AVANZA, CALYA SIGRA",,,,,0,0,KT8,0,-,-
37500-P2F-A01,SENSOR CKP,FERIO,,,,,0,0,KM12,0,-,-
37500-R40-A01,SENSOR CKP,ACCORD,,,,,0,0,KK1,0,-,-
89465-BZ260,SENSOR KNOCK,SIGRA 1000CC,,,,,0,0,KMJ6,0,-,-
30530-R1A-A01,SENSOR KNOCK,"BRIO, MOBILIO, JAZZ RS, JAZZ GK5, CITY GM6, BRV HRV CRV GEN 4 RM 5 RW TURBO CIVIC FB FB2 FC FC1",,,,,0,0,KH8,0,-,-
30530-PNA-003,SENSOR KNOCK,CIVIC CRV ACCORD,,,,,0,0,KO11,0,-,-
30530-PHK-004,SENSOR KNOCK,CRV,,,,,0,0,KO5,0,-,-
37830-PNC-003,SENSOR KNOCK,"CRV RD4, CRV RD5, JAZZ GD3 IDSI, JAZZ GD3 VTEC, STREAM RN3",,,,,0,0,KK9,0,-,-
30530-5PA-A01,SENSOR KNOCK,CRV TURBO CIVIC TURBO,,,,,0,0,KH8,0,-,-
30530-PWA-014,SENSOR KNOCK,"JAZZ, ALL NEW-CRV",,,,,0,0,KK12,0,-,-
18840-52S00-000,SENSOR KNOCK,NEW CARRY TAYO,,,,,0,0,KAA13,0,-,-
SENSOR KNOCK NEW YARIS,SENSOR KNOCK,"NEW YARIS, SIENTA, CAMRY, COROLLA",,,,,0,0,KC7,0,-,-
37830-RNA-A01,SENSOR MAP,"JAZZ RS, MOBILIO",,,,,0,0,KJ9,0,-,-
15890-72F20-000,SENSOR MAP,AERIO,,,,,0,0,BTD6,0,-,-
15890-82K00-000,SENSOR MAP,ERTIGA,,,,,0,0,BTD6,0,-,-
89421-BZ010,SENSOR MAP,AVANZA,,,,,0,0,KE12,0,-,-
22204-30030,SENSOR MAP,COROLLA HILUX LAND CRUISER PRADO YARIS,,,,,0,0,KJ5,0,-,-
37830-P05-000,SENSOR MAP,CIVIC ACCORD CIELO ESTILO,,,,,0,0,KK9,0,-,-
89465-BZ310,SENSOR O2,AGYA NEW,,,,,0,0,,0,-,-
89465-BZ360,SENSOR O2,AGYA NEW 1000CC,,,,,0,0,,0,-,-
89465-BZ390,SENSOR O2,"AGYA, AYLA",,,,,0,0,KMK10,0,-,-
89465-BZ470,SENSOR O2,"AGYA,AYLA,CALYA 12, SIGRA 12",,,,,0,0,KMK8,0,-,-
23528221,SENSOR O2,ALMAZ TURBO,,,,,0,0,,0,-,-
18213-61J00,SENSOR O2,APV,,,,,0,0,KMJ10,0,-,-
89465-BZ620,SENSOR O2,ALL NEW AVANZA 2022 XENIA 2022,,,,,0,0,KMJ8,0,-,-
89465-BZ280,SENSOR O2,AVANZA VELOZ,,,,,0,0,KMK7,0,-,-
89465-BZ070,SENSOR O2,"AVANZA, XENIA, RUSH, TERIOS",,,,,0,0,KMK6,0,-,-
89465-BZ070 (LL),SENSOR O2,"AVANZA, XENIA, RUSH, TERIOS",,,,,0,0,KMK6,0,-,-
89465-BZ540,SENSOR O2,"CALYA, SIGRA 1000",,,,,0,0,KMK8,0,-,-
89465-BZ450,SENSOR O2,"CALYA,SIGRA",,,,,0,0,KMJ1,0,-,-
23860291,SENSOR O2,CONFERO,,,,,0,0,KMJ8,0,-,-
36531-PNB-000,SENSOR O2,CRV G2,,,,,0,0,,0,-,-
39210-2M360,SENSOR O2,ELANTRA,,,,,0,0,,0,-,-
89465-BZ460,SENSOR O2,"CALYA,SIGRA 1000CC",,,,,0,0,KMK9,0,-,-
89465-06280,SENSOR O2,CAMRY 2011-2017,,,,,0,0,KMJ2,0,-,-
89465-BZ520-000,SENSOR O2,GRANDMAX 2022,,,,,0,0,KML10,0,-,-
89465-BZ020,SENSOR O2,GRANDMAX LUXIO,,,,,0,0,KM.L10,0,-,-
89465-BZ020 (LL),SENSOR O2,GRANDMAX LUXIO,,,,,0,0,,0,-,-
226A0-1KT0A,SENSOR O2,JUKE,,,,,0,0,KK1,0,-,-
22690-ED000,SENSOR O2,LIVINA,,,,,0,0,KMJ3,0,-,-
22693-1HC0B,SENSOR O2,MARCH,,,,,0,0,KMJ3,0,-,-
26690-4LA0A,SENSOR O2,MARCH,,,,,0,0,,0,-,-
LT3F-18-8G1,SENSOR O2,"MAZDA 2, MAZDA 3",,,,,0,0,KMJ4,0,-,-
89465-BZ430,SENSOR O2,"GRAND NEW AVANZA, NEW RUSH",,,,,0,0,KMJ1,0,-,-
89465-0K010,SENSOR O2,INNOVA FORTUNER HILUX BENSIN,,,,,0,0,KMJ2,0,-,-
89465-BZ340,SENSOR O2,"NEW RUSH, TERIOS",,,,,0,0,KMK6,0,-,-
18213-63J01,SENSOR O2,SWIFT,,,,,0,0,KMJ10,0,-,-
89467-71130 (LL),SENSOR O2,REBORN,,,,,0,0,KI13,0,-,-
22690-8J001,SENSOR O2,"X-TRAIL T30, SERENA C24",,,,,0,0,KMJ3,0,-,-
1588A483,SENSOR O2,XPANDER/LIVINA L12,,,,,0,0,KMJ5,0,-,-
89465-0K190,SENSOR O2,REBORN,,,,,0,0,KMJ2,0,-,-
